title,description,poster_url
Siodmak,"A Modern Frankenstein Film, set in New York City, where a former cop, a medical examiner and a online journalist must discover the terrifying secret behind a serial killer's actions that hold the Big Apple in a constant state of fear.",https://via.placeholder.com/300x450.png?text=No+Image
The Call 3: End of the Line,"After the Purifier's death, Caetano is still haunted by dreams about the killer. In one of those dreams he sees the killer killing another girl, and the death actually occurred, how can he stop an assassin who is already dead.",https://via.placeholder.com/300x450.png?text=No+Image
Sarpatta Parambarai,"When Sarpatta Parambarai is challenged to a do-or-die match, will Kabilan, a young labourer, put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics?",https://image.tmdb.org/t/p/w500/3f2KrEoOTmQxfDWgeqqLQ1rCYWP.jpg
Rambler,"Several Crime Syndicates on London have just discovered they've all hired the same hit man to kill one another. A scarred up punk called, RAMBLER. Now they've put a massive bounty on his head. The streets of London are about to burn.",https://image.tmdb.org/t/p/w500/n7CSY2yyrMVk1mDDYk0bXZnEL7B.jpg
Blonde Squad,"The Blonde Squad are in a race against time to go deep undercover to stop the evil Contessa Dell""Oro ,the leader of an army of commandos who plot to destroy all human life on earth with the devastating X-bomb Nuclear Missile.",https://image.tmdb.org/t/p/w500/6XEiS8ow3npYCTkx5PElo3SyudB.jpg
Joe: The Black Assassin,"Joe depicts the story of an ambitious boxer who had then euthanized his gloves to nurse his ill father. Instead of leading a peaceful life, he soon becomes entangled in a battle with a merciless underground network.",https://via.placeholder.com/300x450.png?text=No+Image
High & Low: The Movie 2 - End of Sky,"The most brutal new gangs appear. These gangs are Doubt and Prison gang, and they try to dominate the area controlled by SWORD. They also go up against other gangs in the area and challenge White Rascals to fight.",https://image.tmdb.org/t/p/w500/tdZnaktqIgFaKN00KlOj50emJn5.jpg
The Minority,"A young African American, Jake Jackson, is a happy, honest, law-abiding citizen who through many unfortunate events, experiences a full array of prejudices until he captures single-handedly the serial killer, David Fletcher, and his luck changes.",https://image.tmdb.org/t/p/w500/deIS3Jon91SONfHq8j3C8dgSjw2.jpg
Cyborgs: Heroes Never Die,It is a story of a several-week-long military duty in September 2014. A group of military volunteers comes to Donetsk Airport for the first time - the Airport has been held by Ukrainians for more than four months of war.,https://image.tmdb.org/t/p/w500/xa0xgL5ykFThoJRVE91W2EYWKoa.jpg
A Sea of Green,"From writer/director Myster DL comes a story about Philip Waters. Struggling to make ends meat Philip decides to turn to old habits and sell an exclusive strain of marijuana known as ""The Grim Reefer""........from seed to ash.",https://via.placeholder.com/300x450.png?text=No+Image
Mobile Suit Gundam: The Origin VI - Rise of the Red Comet,Char gets promoted to a commander with the honorary title of the Red Comet by his action in the Battle of Loum. General Revil is taken prisoner in the battle. Amuro has a desire to know what his father is creating.,https://image.tmdb.org/t/p/w500/icCuP3YTNYjJT9eeqBvAHSJmnXm.jpg
DC League of Super-Pets,"Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.",https://image.tmdb.org/t/p/w500/qpPMewlugFaejXjz4YNDnpTniFX.jpg
Hostage,"Jimmy Pizaro's goal is to kill drug lord Johnny Morales to avenge the death of his daughter and cousin. Jimmy devises several plans to execute his goal, but when the last one fails, he takes his enemy's daughter hostage.",https://image.tmdb.org/t/p/w500/1A6vdPa8bB6n4OFbZEyIEgJSSbO.jpg
Kuttey,"A van carrying crores of cash. One rainy night in the outskirts of Mumbai. Unaware of each other, three stray gangs cross paths on the hunt. Unfortunately, all of them have the same plan. Will they bite the bone or will they lose to greed?",https://image.tmdb.org/t/p/w500/bwJHR0qzAvJLKy7EioiSRu0QivY.jpg
Kamen Rider Revice: Battle Familia,"Genta and Yukimi, alongside several other passengers have been kidnapped by the criminal named Azuma and taken to the forbidden land known as Area 666. The Igarashi siblings rush to save the hostages, but Azuma attacks the siblings.",https://image.tmdb.org/t/p/w500/vQN39hLDMInXI1pa7Gt4zf1LoF9.jpg
Gauntlet,"Stranger to the world of gaming, a meek and mild teen is transported into the digital space of a vintage video game, where he must find a way to rescue his trapped older brothers and return home before the console is unplugged and donated.",https://image.tmdb.org/t/p/w500/p5Rj5cyfPAz4itLVg0jyj8qclhp.jpg
Clank: Agent Recruit,An unknown enemy is threatening to reveal C.I.S. most protected secrets. Clank begins a search for answers. Every clue that leads closer to uncovering an evil plan will also destroy things he cares about. The right choice must be made.,https://via.placeholder.com/300x450.png?text=No+Image
Gintama: The Movie,"The silver-haired samurai Sakata Gintoki investigates the disappearance of a legendary sword named Benizakura while his partners Kagura and Shimura Shinpachi try to find out what has happened to Gintoki's friend, Kotaro Katsura.",https://image.tmdb.org/t/p/w500/E3RT3f8oOuPS2pMhgH47TKBPgu.jpg
Saradhi,"Saradhi is a school Kho Kho team coach whose dream is to see the team competing at the state level championship. To make his dream come true, Saradhi faces a few challenges. Can his team make it to the finals?",https://via.placeholder.com/300x450.png?text=No+Image
Atlantis,"When tomboy taxi-driver Ra'ida's rebellious younger brother Marid goes missing, she turns to her powerful family for help. She is determined to find out who killed her brother and ensure justice, above all, prevails.",https://image.tmdb.org/t/p/w500/Y9GVuu0tVPUWvcFufTkBLg2840.jpg
Khuda Haafiz Chapter 2 Agni Pariksha,"Sameer and Nargis, after overcoming all odds, find a ray of sunshine when little Nandini enters their lives and their family is complete; But their happiness is short-lived. In a bizarre twist of fate, Nandini goes missing.",https://image.tmdb.org/t/p/w500/dWYGHG6yIG8Fh8LwhbGnnaYNYyX.jpg
The Package III: Deadfire,"1 year after the events of Redherring, Mike and Lucas have joined forces with a government group whose objective is to take out 'The Smiths', a terrorist organization who use packages in order to assassinate key political figures.",https://via.placeholder.com/300x450.png?text=No+Image
Goodachari,"A young NSA agent is framed for the murder of his bosses making him realize that now his mission is darker than expected and has some personal scores to settle regarding his father's death, a former NSA agent.",https://image.tmdb.org/t/p/w500/wLeY6bdUsrT5OwB14DXRpszJaK2.jpg
2039 Il Ultimo Silenzio,"Silence, the main character, is having nightmares about his all time nemesis number one, Loco who is thought to be dead and buried. The nightmares come to life as during criminal investigation of a works of a serial killer.",https://image.tmdb.org/t/p/w500/eNCk4sZsAhlXJovxAwfgbpqvuaC.jpg
Flickering Lights,"A gang of 4 Danish criminals are ordered by Færingen to steal a bag from a safe. When they see DKK4,000,000 in the bag, they keep it for themselves and head for Spain. They end up in a ruin of an old restaurant on Jutland and renovate it.",https://image.tmdb.org/t/p/w500/20ApKJUi1XYri37RAH3SDIp2Ykh.jpg
To Strike,The efforts of the Pakistani security forces in their fight against terrorism and how the lives of security officials are affected. A retired security officer returns to save Pakistan from a major terrorist attack.,https://image.tmdb.org/t/p/w500/aBwcH7Wb1j14s2YsNeKkOIAUBuw.jpg
Kamen Rider W Forever: A to Z/The Gaia Memories of Fate,"A mercenary group called NEVER lead an assault onto Futo City using T2 Gaia Memories, a series of enhanced Gaia Memories based on data from the Kamen Riders. To protect their city, Shotaro and Philip have to uncover the secrets behind it.",https://image.tmdb.org/t/p/w500/g6ZhgWU4l24Ifh7rpiOTYzbbouT.jpg
Badava Rascal,Badava Rascal is a romantic comedy entertainer movie directed by Shankar and produced by Dhananjay . The movie cast includes Daali Dhananjay and Amrutha Iyengar in the main lead roles while Vasuki Vaibhav scored music.,https://image.tmdb.org/t/p/w500/dzupoaiww3vkobMF8d74aOHeYEE.jpg
Roads of Fear,"Elon, who suffers from bipolar disorder, wants to please his father, the head of a mafia in the south of France, and participates ""in spite of himself"" in crimes. However, every action has consequences and a heavy price to pay.",https://image.tmdb.org/t/p/w500/6ENZDuwRQBP5KQlANnCS0HDb4GF.jpg
The Siege 2,"In the wake of Kuruc Péter's demise, Zalán and Luca find themselves on the run, fearing retaliation from the fallen kingpin's forces. Meanwhile, underworld leaders seek to leverage the events, including the eager Áron Székely.",https://image.tmdb.org/t/p/w500/pzT5JwL4QrhzPqz1vE8tJhk9y7w.jpg
The Green Force Mission 14th March,"Ex-army chief created a secret Force to save the nation from Terror attacks. GREEN FORCE is an unofficial team of Patriots which fight against every terrorist activities. Full POWERPACK movie with Action, Suspense, Comedy, Fight.",https://image.tmdb.org/t/p/w500/l2TWB9dqxlcRgG4JJDa4BYiBAOQ.jpg
Kamen Rider Build New World: Kamen Rider Grease,"Deputy Officer of the United Nations Alliance aims to conquer the world with the terrorist organization Downfall. In order to defeat them, Kazumi Sawatari must create a new item that requires the life of his friends, the Three Crows.",https://image.tmdb.org/t/p/w500/dXzH4Lp942rBCLrNHggbbtBwLkw.jpg
Invictus,"Nelson Mandela, in his first term as President of South Africa, initiates a unique venture to unite the Apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",https://image.tmdb.org/t/p/w500/runuhBAAX7PmdjGhqRKCyl4bh7z.jpg
Pocket Full of Game,"Porsha is a female hustler who has it all money, beauty, respect. She earned it all by being loyal and respecting the codes of the street. A chance encounter with a stick up kid named Fresh introduces her to a whole new world.",https://image.tmdb.org/t/p/w500/dfHX80RXH0UEm0Y3HsdXGSc6ZDR.jpg
Steel Rain,"A coup in North Korea forces an agent to defect to South with unconscious ""Number One"". While operatives from North hunt for both of them, the agent has to work with South Koreans to stop the nuclear war.",https://image.tmdb.org/t/p/w500/zCXpkcMAUxtOp55bWMpBZjpHr5g.jpg
Polite Society,"Ria Khan believes that she must save her older sister Lena from her impending marriage. After enlisting her friends' help, she attempts to pull off the most ambitious of all wedding heists, in the name of independence and sisterhood.",https://image.tmdb.org/t/p/w500/Af1izSvHbGu6JiFTVzgfKxWQOfs.jpg
Go Eight,"In an alternate Indonesia in 2014, a football rising star in Indonesia has successfully brought Indonesian National Football Team into the 2014 World Cup. But, he is torn between glory and integrity as bad rumors about him start spreading.",https://image.tmdb.org/t/p/w500/iUp6l79ICYONdqFKAvE8XNe7it2.jpg
Shooter,"A marksman living in exile is coaxed back into action after hearing of a plot to kill the President. After being-double crossed for the attempt and on the run, he sets out for the real killer and the truth.",https://image.tmdb.org/t/p/w500/2aWGxo1E5polpBjPvtBRkWp7qaS.jpg
Off Sides 2016,"The Illegal Street Football League. The games are played in dead-end streets or in empty warehouses. Fire hydrants and light poles are obstacles. Gamblers around the world watch the I.S.F. on TV. It is fast,violent.",https://via.placeholder.com/300x450.png?text=No+Image
Refuge 2099,"Mankind has become more violent, government, police and the army, are ineffective against the attacks by a group known as: The Plunderers. Now only one zone remains to be conquered, and John will defend it with is life.",https://via.placeholder.com/300x450.png?text=No+Image
Thokar,"The story is about memories where falling in love several times from the boyhood to the marriage is revealed by a man, Chandu (Ravi Teja) in way of dreaming until it shattered. Love is eternal not the lovers, is the thing.",https://image.tmdb.org/t/p/w500/43at7T02Dz75Edu6awUycn0UPBu.jpg
Shershaah,"Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999.",https://image.tmdb.org/t/p/w500/zGvFnwoXJKrYnKhoVPytqkqCJ8V.jpg
